timestamp,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6
49.11,4.69E-02,4.85E-02,4.69E-02,4.85E-02,4.69E-02,4.85E-02
49.12,3.84E-03,6.31E-02,3.84E-03,6.31E-02,3.84E-03,6.31E-02
49.13,5.70E-02,-1.14E-02,5.70E-02,-1.14E-02,5.70E-02,-1.14E-02
49.14,9.33E-02,6.20E-02,9.33E-02,6.20E-02,9.33E-02,6.20E-02
49.15,-1.54E-01,1.15E-01,-1.54E-01,1.15E-01,-1.54E-01,1.15E-01
49.16,-1.28E-01,3.61E-02,-1.28E-01,3.61E-02,-1.28E-01,3.61E-02
49.17,1.64E-01,-2.34E-02,1.64E-01,-2.34E-02,1.64E-01,-2.34E-02
49.18,1.64E-01,4.62E-02,1.64E-01,4.62E-02,1.64E-01,4.62E-02
49.19,8.47E-04,6.31E-02,8.47E-04,6.31E-02,8.47E-04,6.31E-02
49.2,-4.39E-03,6.87E-02,-4.39E-03,6.87E-02,-4.39E-03,6.87E-02
49.21,3.90E-02,4.62E-02,3.90E-02,4.62E-02,3.90E-02,4.62E-02
49.22,-8.97E-02,3.28E-02,-8.97E-02,3.28E-02,-8.97E-02,3.28E-02
49.23,-3.27E-03,2.08E-03,-3.27E-03,2.08E-03,-3.27E-03,2.08E-03
49.24,6.41E-02,6.79E-02,6.41E-02,6.79E-02,6.41E-02,6.79E-02
49.25,1.09E-01,7.47E-02,1.09E-01,7.47E-02,1.09E-01,7.47E-02
49.26,4.54E-02,-2.78E-03,4.54E-02,-2.78E-03,4.54E-02,-2.78E-03
49.27,-2.12E-02,1.33E-02,-2.12E-02,1.33E-02,-2.12E-02,1.33E-02
49.28,-4.82E-02,7.51E-02,-4.82E-02,7.51E-02,-4.82E-02,7.51E-02
49.29,-2.95E-02,8.67E-02,-2.95E-02,8.67E-02,-2.95E-02,8.67E-02
49.3,1.19E-01,7.81E-02,1.19E-01,7.81E-02,1.19E-01,7.81E-02
49.31,3.86E-02,4.44E-02,3.86E-02,4.44E-02,3.86E-02,4.44E-02
49.32,1.51E-02,-3.23E-02,1.51E-02,-3.23E-02,1.51E-02,-3.23E-02
49.33,-7.10E-02,2.38E-02,-7.10E-02,2.38E-02,-7.10E-02,2.38E-02
49.34,1.27E-01,6.08E-02,1.27E-01,6.08E-02,1.27E-01,6.08E-02
49.35,1.10E-01,5.82E-02,1.10E-01,5.82E-02,1.10E-01,5.82E-02
49.36,-1.13E-01,6.27E-02,-1.13E-01,6.27E-02,-1.13E-01,6.27E-02
49.37,6.46E-03,5.26E-02,6.46E-03,5.26E-02,6.46E-03,5.26E-02
49.38,8.32E-02,1.78E-02,8.32E-02,1.78E-02,8.32E-02,1.78E-02
49.39,9.83E-03,1.41E-02,9.83E-03,1.41E-02,9.83E-03,1.41E-02
49.4,-8.11E-02,5.56E-02,-8.11E-02,5.56E-02,-8.11E-02,5.56E-02
49.41,5.55E-02,9.08E-02,5.55E-02,9.08E-02,5.55E-02,9.08E-02
49.42,8.99E-02,8.93E-02,8.99E-02,8.93E-02,8.99E-02,8.93E-02
49.43,6.30E-02,4.03E-02,6.30E-02,4.03E-02,6.30E-02,4.03E-02
49.44,1.11E-01,3.13E-02,1.11E-01,3.13E-02,1.11E-01,3.13E-02
49.45,-6.95E-02,-1.81E-02,-6.95E-02,-1.81E-02,-6.95E-02,-1.81E-02
49.46,-1.57E-01,-1.89E-02,-1.57E-01,-1.89E-02,-1.57E-01,-1.89E-02
49.47,2.03E-02,6.87E-02,2.03E-02,6.87E-02,2.03E-02,6.87E-02
49.48,1.52E-01,5.52E-02,1.52E-01,5.52E-02,1.52E-01,5.52E-02
49.49,9.81E-02,1.19E-01,9.81E-02,1.19E-01,9.81E-02,1.19E-01
49.5,-1.94E-02,9.15E-02,-1.94E-02,9.15E-02,-1.94E-02,9.15E-02
49.51,-5.14E-03,2.00E-02,-5.14E-03,2.00E-02,-5.14E-03,2.00E-02
49.52,1.21E-02,4.70E-03,1.21E-02,4.70E-03,1.21E-02,4.70E-03
49.53,1.51E-02,4.25E-02,1.51E-02,4.25E-02,1.51E-02,4.25E-02
49.54,5.77E-02,-1.85E-02,5.77E-02,-1.85E-02,5.77E-02,-1.85E-02
49.55,2.44E-02,3.20E-02,2.44E-02,3.20E-02,2.44E-02,3.20E-02
49.56,-5.14E-03,8.03E-02,-5.14E-03,8.03E-02,-5.14E-03,8.03E-02
49.57,-6.65E-02,1.03E-01,-6.65E-02,1.03E-01,-6.65E-02,1.03E-01
49.58,7.42E-02,3.95E-02,7.42E-02,3.95E-02,7.42E-02,3.95E-02
49.59,-1.40E-03,5.15E-02,-1.40E-03,5.15E-02,-1.40E-03,5.15E-02
49.6,4.73E-02,-8.02E-03,4.73E-02,-8.02E-03,4.73E-02,-8.02E-03
49.61,1.59E-01,4.70E-02,1.59E-01,4.70E-02,1.59E-01,4.70E-02
49.62,4.95E-02,6.05E-02,4.95E-02,6.05E-02,4.95E-02,6.05E-02
49.63,-1.50E-01,2.79E-02,-1.50E-01,2.79E-02,-1.50E-01,2.79E-02
49.64,-8.75E-02,2.57E-02,-8.75E-02,2.57E-02,-8.75E-02,2.57E-02
49.65,1.15E-01,4.32E-02,1.15E-01,4.32E-02,1.15E-01,4.32E-02
49.66,4.09E-02,6.46E-02,4.09E-02,6.46E-02,4.09E-02,6.46E-02
49.67,9.40E-02,6.23E-02,9.40E-02,6.23E-02,9.40E-02,6.23E-02
49.68,6.11E-02,8.85E-02,6.11E-02,8.85E-02,6.11E-02,8.85E-02
49.69,-2.31E-02,7.70E-03,-2.31E-02,7.70E-03,-2.31E-02,7.70E-03
49.7,9.84E-05,1.82E-02,9.84E-05,1.82E-02,9.84E-05,1.82E-02
49.71,-1.30E-02,2.42E-02,-1.30E-02,2.42E-02,-1.30E-02,2.42E-02
49.72,-3.40E-02,2.30E-02,-3.40E-02,2.30E-02,-3.40E-02,2.30E-02
49.73,5.70E-02,5.19E-02,5.70E-02,5.19E-02,5.70E-02,5.19E-02
49.74,7.68E-02,9.30E-02,7.68E-02,9.30E-02,7.68E-02,9.30E-02
49.75,2.40E-02,7.58E-02,2.40E-02,7.58E-02,2.40E-02,7.58E-02
49.76,-3.47E-02,7.54E-02,-3.47E-02,7.54E-02,-3.47E-02,7.54E-02
49.77,4.91E-02,6.20E-03,4.91E-02,6.20E-03,4.91E-02,6.20E-03
49.78,1.21E-01,-3.16E-02,1.21E-01,-3.16E-02,1.21E-01,-3.16E-02
49.79,9.84E-05,3.31E-02,9.84E-05,3.31E-02,9.84E-05,3.31E-02
49.8,-1.25E-01,6.42E-02,-1.25E-01,6.42E-02,-1.25E-01,6.42E-02
49.81,3.49E-02,1.10E-01,3.49E-02,1.10E-01,3.49E-02,1.10E-01
49.82,1.35E-01,3.88E-02,1.35E-01,3.88E-02,1.35E-01,3.88E-02
49.83,6.67E-02,3.58E-02,6.67E-02,3.58E-02,6.67E-02,3.58E-02
49.84,-3.17E-02,3.16E-02,-3.17E-02,3.16E-02,-3.17E-02,3.16E-02
49.85,-2.50E-02,4.29E-02,-2.50E-02,4.29E-02,-2.50E-02,4.29E-02
49.86,-7.39E-03,3.35E-02,-7.39E-03,3.35E-02,-7.39E-03,3.35E-02
49.87,2.63E-02,6.87E-02,2.63E-02,6.87E-02,2.63E-02,6.87E-02
49.88,2.40E-02,3.02E-02,2.40E-02,3.02E-02,2.40E-02,3.02E-02
49.89,-1.60E-02,7.32E-03,-1.60E-02,7.32E-03,-1.60E-02,7.32E-03
49.9,8.58E-02,3.05E-02,8.58E-02,3.05E-02,8.58E-02,3.05E-02
49.91,1.42E-01,6.42E-02,1.42E-01,6.42E-02,1.42E-01,6.42E-02
49.92,-5.49E-02,7.43E-02,-5.49E-02,7.43E-02,-5.49E-02,7.43E-02
49.93,-1.19E-01,3.50E-02,-1.19E-01,3.50E-02,-1.19E-01,3.50E-02
49.94,5.44E-02,5.34E-02,5.44E-02,5.34E-02,5.44E-02,5.34E-02
49.95,1.30E-01,3.28E-02,1.30E-01,3.28E-02,1.30E-01,3.28E-02
49.96,5.06E-02,9.94E-03,5.06E-02,9.94E-03,5.06E-02,9.94E-03
49.97,-6.24E-02,5.26E-02,-6.24E-02,5.26E-02,-6.24E-02,5.26E-02
49.98,-2.50E-02,4.85E-02,-2.50E-02,4.85E-02,-2.50E-02,4.85E-02
49.99,4.65E-02,4.62E-02,4.65E-02,4.62E-02,4.65E-02,4.62E-02
50,1.06E-02,6.46E-02,1.06E-02,6.46E-02,1.06E-02,6.46E-02
50.01,9.18E-02,4.70E-02,9.18E-02,4.70E-02,9.18E-02,4.70E-02
50.02,8.21E-02,4.81E-02,8.21E-02,4.81E-02,8.21E-02,4.81E-02
50.03,-7.21E-02,3.39E-02,-7.21E-02,3.39E-02,-7.21E-02,3.39E-02
50.04,-6.64E-03,5.45E-02,-6.64E-03,5.45E-02,-6.64E-03,5.45E-02
50.05,5.77E-02,5.48E-02,5.77E-02,5.48E-02,5.77E-02,5.48E-02
50.06,-6.09E-02,3.05E-02,-6.09E-02,3.05E-02,-6.09E-02,3.05E-02
50.07,1.22E-01,3.54E-02,1.22E-01,3.54E-02,1.22E-01,3.54E-02
50.08,9.96E-02,2.00E-02,9.96E-02,2.00E-02,9.96E-02,2.00E-02
50.09,-5.00E-02,1.11E-02,-5.00E-02,1.11E-02,-5.00E-02,1.11E-02
50.1,1.06E-02,8.52E-02,1.06E-02,8.52E-02,1.06E-02,8.52E-02
50.11,2.29E-02,6.50E-02,2.29E-02,6.50E-02,2.29E-02,6.50E-02
50.12,-3.40E-02,8.37E-02,-3.40E-02,8.37E-02,-3.40E-02,8.37E-02
50.13,6.75E-02,1.63E-02,6.75E-02,1.63E-02,6.75E-02,1.63E-02
50.14,-8.19E-02,1.34E-03,-8.19E-02,1.34E-03,-8.19E-02,1.34E-03
50.15,7.83E-02,3.58E-02,7.83E-02,3.58E-02,7.83E-02,3.58E-02
50.16,7.98E-02,7.88E-02,7.98E-02,7.88E-02,7.98E-02,7.88E-02
50.17,7.76E-02,9.04E-02,7.76E-02,9.04E-02,7.76E-02,9.04E-02
50.18,2.26E-02,1.07E-02,2.26E-02,1.07E-02,2.26E-02,1.07E-02
50.19,-1.26E-02,-2.41E-02,-1.26E-02,-2.41E-02,-1.26E-02,-2.41E-02
50.2,-7.03E-02,8.45E-03,-7.03E-02,8.45E-03,-7.03E-02,8.45E-03
50.21,-2.42E-02,4.55E-02,-2.42E-02,4.55E-02,-2.42E-02,4.55E-02
50.22,6.37E-02,1.30E-01,6.37E-02,1.30E-01,6.37E-02,1.30E-01
50.23,6.37E-02,8.85E-02,6.37E-02,8.85E-02,6.37E-02,8.85E-02
50.24,6.41E-02,3.16E-02,6.41E-02,3.16E-02,6.41E-02,3.16E-02
50.25,1.05E-01,2.04E-02,1.05E-01,2.04E-02,1.05E-01,2.04E-02
50.26,-3.40E-02,5.11E-02,-3.40E-02,5.11E-02,-3.40E-02,5.11E-02
50.27,-8.26E-02,1.52E-02,-8.26E-02,1.52E-02,-8.26E-02,1.52E-02
50.28,1.22E-03,-5.03E-03,1.22E-03,-5.03E-03,1.22E-03,-5.03E-03
50.29,7.61E-02,8.07E-02,7.61E-02,8.07E-02,7.61E-02,8.07E-02
50.3,2.37E-02,5.41E-02,2.37E-02,5.41E-02,2.37E-02,5.41E-02
50.31,4.24E-02,3.65E-02,4.24E-02,3.65E-02,4.24E-02,3.65E-02
50.32,-1.90E-02,5.22E-02,-1.90E-02,5.22E-02,-1.90E-02,5.22E-02
50.33,-3.92E-02,5.19E-02,-3.92E-02,5.19E-02,-3.92E-02,5.19E-02
50.34,1.40E-01,2.98E-02,1.40E-01,2.98E-02,1.40E-01,2.98E-02
50.35,8.58E-02,5.93E-02,8.58E-02,5.93E-02,8.58E-02,5.93E-02
50.36,-5.64E-02,2.75E-02,-5.64E-02,2.75E-02,-5.64E-02,2.75E-02
50.37,-4.39E-03,-5.36E-04,-4.39E-03,-5.36E-04,-4.39E-03,-5.36E-04
50.38,-6.64E-03,6.61E-02,-6.64E-03,6.61E-02,-6.64E-03,6.61E-02
50.39,-2.83E-02,1.21E-01,-2.83E-02,1.21E-01,-2.83E-02,1.21E-01
50.4,1.25E-01,4.36E-02,1.25E-01,4.36E-02,1.25E-01,4.36E-02
50.41,1.09E-01,2.15E-02,1.09E-01,2.15E-02,1.09E-01,2.15E-02
50.42,-1.37E-02,2.30E-02,-1.37E-02,2.30E-02,-1.37E-02,2.30E-02
50.43,-7.10E-02,1.71E-02,-7.10E-02,1.71E-02,-7.10E-02,1.71E-02
50.44,-4.77E-03,2.94E-02,-4.77E-03,2.94E-02,-4.77E-03,2.94E-02
50.45,4.16E-02,4.66E-02,4.16E-02,4.66E-02,4.16E-02,4.66E-02
50.46,1.97E-03,9.19E-02,1.97E-03,9.19E-02,1.97E-03,9.19E-02
50.47,2.52E-02,6.27E-02,2.52E-02,6.27E-02,2.52E-02,6.27E-02
50.48,8.69E-02,1.48E-02,8.69E-02,1.48E-02,8.69E-02,1.48E-02
50.49,6.75E-02,2.98E-02,6.75E-02,2.98E-02,6.75E-02,2.98E-02
50.5,-3.13E-02,4.40E-02,-3.13E-02,4.40E-02,-3.13E-02,4.40E-02
50.51,1.84E-02,7.13E-02,1.84E-02,7.13E-02,1.84E-02,7.13E-02
50.52,5.74E-02,1.71E-02,5.74E-02,1.71E-02,5.74E-02,1.71E-02
50.53,-4.44E-02,2.94E-02,-4.44E-02,2.94E-02,-4.44E-02,2.94E-02
50.54,-3.17E-02,8.89E-02,-3.17E-02,8.89E-02,-3.17E-02,8.89E-02
50.55,4.99E-02,6.23E-02,4.99E-02,6.23E-02,4.99E-02,6.23E-02
50.56,1.30E-01,5.83E-03,1.30E-01,5.83E-03,1.30E-01,5.83E-03
50.57,-3.25E-02,2.38E-02,-3.25E-02,2.38E-02,-3.25E-02,2.38E-02
50.58,1.81E-02,4.59E-02,1.81E-02,4.59E-02,1.81E-02,4.59E-02
50.59,-2.15E-03,8.33E-02,-2.15E-03,8.33E-02,-2.15E-03,8.33E-02
50.6,-3.64E-03,1.71E-03,-3.64E-03,1.71E-03,-3.64E-03,1.71E-03
50.61,6.26E-02,1.33E-02,6.26E-02,1.33E-02,6.26E-02,1.33E-02
50.62,2.52E-02,9.19E-02,2.52E-02,9.19E-02,2.52E-02,9.19E-02
50.63,4.80E-02,7.95E-02,4.80E-02,7.95E-02,4.80E-02,7.95E-02
50.64,3.53E-02,3.46E-02,3.53E-02,3.46E-02,3.53E-02,3.46E-02
50.65,-4.11E-02,1.48E-02,-4.11E-02,1.48E-02,-4.11E-02,1.48E-02
50.66,3.98E-02,4.51E-02,3.98E-02,4.51E-02,3.98E-02,4.51E-02
50.67,-5.42E-02,6.53E-02,-5.42E-02,6.53E-02,-5.42E-02,6.53E-02
50.68,-5.14E-03,2.72E-02,-5.14E-03,2.72E-02,-5.14E-03,2.72E-02
50.69,1.64E-01,-6.52E-03,1.64E-01,-6.52E-03,1.64E-01,-6.52E-03
50.7,5.40E-02,5.67E-02,5.40E-02,5.67E-02,5.40E-02,5.67E-02
50.71,-2.80E-02,6.61E-02,-2.80E-02,6.61E-02,-2.80E-02,6.61E-02
50.72,2.78E-02,2.45E-02,2.78E-02,2.45E-02,2.78E-02,2.45E-02
50.73,2.67E-02,1.17E-01,2.67E-02,1.17E-01,2.67E-02,1.17E-01
50.74,-6.95E-02,6.27E-02,-6.95E-02,6.27E-02,-6.95E-02,6.27E-02
50.75,-5.89E-03,-2.78E-03,-5.89E-03,-2.78E-03,-5.89E-03,-2.78E-03
50.76,5.92E-02,9.61E-04,5.92E-02,9.61E-04,5.92E-02,9.61E-04
50.77,7.49E-02,2.27E-02,7.49E-02,2.27E-02,7.49E-02,2.27E-02
50.78,6.45E-02,4.21E-02,6.45E-02,4.21E-02,6.45E-02,4.21E-02
50.79,-3.64E-03,8.10E-02,-3.64E-03,8.10E-02,-3.64E-03,8.10E-02
50.8,-1.45E-02,8.40E-02,-1.45E-02,8.40E-02,-1.45E-02,8.40E-02
50.81,2.59E-02,6.20E-02,2.59E-02,6.20E-02,2.59E-02,6.20E-02
50.82,-2.09E-02,1.97E-02,-2.09E-02,1.97E-02,-2.09E-02,1.97E-02
50.83,2.63E-02,1.82E-02,2.63E-02,1.82E-02,2.63E-02,1.82E-02
50.84,6.75E-02,7.32E-03,6.75E-02,7.32E-03,6.75E-02,7.32E-03
50.85,1.54E-02,3.84E-02,1.54E-02,3.84E-02,1.54E-02,3.84E-02
50.86,2.85E-02,5.07E-02,2.85E-02,5.07E-02,2.85E-02,5.07E-02
50.87,5.17E-02,7.73E-02,5.17E-02,7.73E-02,5.17E-02,7.73E-02
50.88,-1.52E-02,6.38E-02,-1.52E-02,6.38E-02,-1.52E-02,6.38E-02
50.89,-3.13E-02,4.62E-02,-3.13E-02,4.62E-02,-3.13E-02,4.62E-02
50.9,3.53E-02,5.15E-02,3.53E-02,5.15E-02,3.53E-02,5.15E-02
50.91,2.26E-02,2.72E-02,2.26E-02,2.72E-02,2.26E-02,2.72E-02
50.92,6.93E-02,-8.02E-03,6.93E-02,-8.02E-03,6.93E-02,-8.02E-03
50.93,9.37E-02,2.87E-02,9.37E-02,2.87E-02,9.37E-02,2.87E-02
50.94,-5.04E-02,7.69E-02,-5.04E-02,7.69E-02,-5.04E-02,7.69E-02
50.95,-4.48E-02,8.29E-02,-4.48E-02,8.29E-02,-4.48E-02,8.29E-02
50.96,4.09E-02,2.30E-02,4.09E-02,2.30E-02,4.09E-02,2.30E-02
50.97,-1.71E-02,4.47E-02,-1.71E-02,4.47E-02,-1.71E-02,4.47E-02
50.98,7.79E-02,4.85E-02,7.79E-02,4.85E-02,7.79E-02,4.85E-02
50.99,6.97E-02,2.04E-02,6.97E-02,2.04E-02,6.97E-02,2.04E-02
51,2.70E-02,4.32E-02,2.70E-02,4.32E-02,2.70E-02,4.32E-02
51.01,-1.64E-02,7.06E-02,-1.64E-02,7.06E-02,-1.64E-02,7.06E-02
51.02,-1.19E-02,3.35E-02,-1.19E-02,3.35E-02,-1.19E-02,3.35E-02
51.03,1.00E-01,3.58E-02,1.00E-01,3.58E-02,1.00E-01,3.58E-02
51.04,-4.02E-03,2.12E-02,-4.02E-03,2.12E-02,-4.02E-03,2.12E-02
51.05,-9.72E-02,4.36E-02,-9.72E-02,4.36E-02,-9.72E-02,4.36E-02
51.06,7.49E-02,7.39E-02,7.49E-02,7.39E-02,7.49E-02,7.39E-02
51.07,1.29E-01,5.82E-02,1.29E-01,5.82E-02,1.29E-01,5.82E-02
51.08,3.86E-02,3.80E-02,3.86E-02,3.80E-02,3.86E-02,3.80E-02
51.09,-1.23E-01,5.30E-02,-1.23E-01,5.30E-02,-1.23E-01,5.30E-02
51.1,-1.41E-02,1.93E-02,-1.41E-02,1.93E-02,-1.41E-02,1.93E-02
51.11,1.39E-01,4.74E-02,1.39E-01,4.74E-02,1.39E-01,4.74E-02
51.12,1.62E-02,2.42E-02,1.62E-02,2.42E-02,1.62E-02,2.42E-02
51.13,1.22E-03,-1.03E-02,1.22E-03,-1.03E-02,1.22E-03,-1.03E-02
51.14,5.06E-02,8.70E-02,5.06E-02,8.70E-02,5.06E-02,8.70E-02
51.15,3.86E-02,9.56E-02,3.86E-02,9.56E-02,3.86E-02,9.56E-02
51.16,-4.78E-02,1.82E-02,-4.78E-02,1.82E-02,-4.78E-02,1.82E-02
51.17,-4.03E-02,3.99E-02,-4.03E-02,3.99E-02,-4.03E-02,3.99E-02
51.18,4.99E-02,2.57E-02,4.99E-02,2.57E-02,4.99E-02,2.57E-02
51.19,7.79E-02,4.85E-02,7.79E-02,4.85E-02,7.79E-02,4.85E-02
51.2,8.58E-02,5.37E-02,8.58E-02,5.37E-02,8.58E-02,5.37E-02
51.21,-1.67E-02,5.22E-02,-1.67E-02,5.22E-02,-1.67E-02,5.22E-02
51.22,-1.34E-02,4.29E-02,-1.34E-02,4.29E-02,-1.34E-02,4.29E-02
51.23,6.22E-02,1.71E-02,6.22E-02,1.71E-02,6.22E-02,1.71E-02
51.24,1.51E-02,3.61E-02,1.51E-02,3.61E-02,1.51E-02,3.61E-02
51.25,-3.55E-02,5.82E-02,-3.55E-02,5.82E-02,-3.55E-02,5.82E-02
51.26,-4.02E-03,6.53E-02,-4.02E-03,6.53E-02,-4.02E-03,6.53E-02
51.27,-8.88E-03,5.56E-02,-8.88E-03,5.56E-02,-8.88E-03,5.56E-02
51.28,9.29E-02,6.08E-02,9.29E-02,6.08E-02,9.29E-02,6.08E-02
51.29,1.35E-01,5.90E-02,1.35E-01,5.90E-02,1.35E-01,5.90E-02
51.3,1.77E-02,-5.59E-02,1.77E-02,-5.59E-02,1.77E-02,-5.59E-02
51.31,-6.61E-02,3.58E-03,-6.61E-02,3.58E-03,-6.61E-02,3.58E-03
51.32,-7.81E-02,1.20E-01,-7.81E-02,1.20E-01,-7.81E-02,1.20E-01
51.33,4.20E-02,5.60E-02,4.20E-02,5.60E-02,4.20E-02,5.60E-02
51.34,6.97E-02,6.42E-02,6.97E-02,6.42E-02,6.97E-02,6.42E-02
51.35,5.02E-02,9.19E-03,5.02E-02,9.19E-03,5.02E-02,9.19E-03
51.36,8.65E-02,-2.79E-02,8.65E-02,-2.79E-02,8.65E-02,-2.79E-02
51.37,-1.60E-02,1.04E-01,-1.60E-02,1.04E-01,-1.60E-02,1.04E-01
51.38,-8.07E-02,1.24E-01,-8.07E-02,1.24E-01,-8.07E-02,1.24E-01
51.39,4.35E-02,3.84E-02,4.35E-02,3.84E-02,4.35E-02,3.84E-02
51.4,4.13E-02,-1.14E-02,4.13E-02,-1.14E-02,4.13E-02,-1.14E-02
51.41,2.85E-02,-1.85E-02,2.85E-02,-1.85E-02,2.85E-02,-1.85E-02
51.42,6.00E-02,2.42E-02,6.00E-02,2.42E-02,6.00E-02,2.42E-02
51.43,5.59E-02,1.13E-01,5.59E-02,1.13E-01,5.59E-02,1.13E-01
51.44,-1.00E-02,1.15E-01,-1.00E-02,1.15E-01,-1.00E-02,1.15E-01
51.45,-6.39E-02,1.22E-02,-6.39E-02,1.22E-02,-6.39E-02,1.22E-02
51.46,9.08E-03,-2.78E-03,9.08E-03,-2.78E-03,9.08E-03,-2.78E-03
51.47,4.16E-02,-1.44E-02,4.16E-02,-1.44E-02,4.16E-02,-1.44E-02
51.48,1.02E-01,4.77E-02,1.02E-01,4.77E-02,1.02E-01,4.77E-02
51.49,2.82E-02,9.00E-02,2.82E-02,9.00E-02,2.82E-02,9.00E-02
51.5,-3.92E-02,5.90E-02,-3.92E-02,5.90E-02,-3.92E-02,5.90E-02
51.51,4.58E-02,9.08E-02,4.58E-02,9.08E-02,4.58E-02,9.08E-02
51.52,1.10E-02,2.19E-02,1.10E-02,2.19E-02,1.10E-02,2.19E-02
51.53,-2.42E-02,-1.92E-02,-2.42E-02,-1.92E-02,-2.42E-02,-1.92E-02
51.54,8.35E-02,2.12E-02,8.35E-02,2.12E-02,8.35E-02,2.12E-02
51.55,1.66E-02,6.53E-02,1.66E-02,6.53E-02,1.66E-02,6.53E-02
51.56,-4.37E-02,6.61E-02,-4.37E-02,6.61E-02,-4.37E-02,6.61E-02
51.57,8.32E-02,6.87E-02,8.32E-02,6.87E-02,8.32E-02,6.87E-02
51.58,-1.40E-03,5.63E-02,-1.40E-03,5.63E-02,-1.40E-03,5.63E-02
51.59,-2.05E-02,1.74E-02,-2.05E-02,1.74E-02,-2.05E-02,1.74E-02
51.6,1.03E-01,3.02E-02,1.03E-01,3.02E-02,1.03E-01,3.02E-02
51.61,4.31E-02,2.38E-02,4.31E-02,2.38E-02,4.31E-02,2.38E-02
51.62,-7.76E-03,6.05E-02,-7.76E-03,6.05E-02,-7.76E-03,6.05E-02
51.63,3.75E-02,8.85E-02,3.75E-02,8.85E-02,3.75E-02,8.85E-02
51.64,-9.27E-02,5.15E-02,-9.27E-02,5.15E-02,-9.27E-02,5.15E-02
51.65,-2.57E-02,-1.78E-02,-2.57E-02,-1.78E-02,-2.57E-02,-1.78E-02
51.66,1.37E-01,-2.15E-02,1.37E-01,-2.15E-02,1.37E-01,-2.15E-02
51.67,1.29E-01,6.42E-02,1.29E-01,6.42E-02,1.29E-01,6.42E-02
51.68,3.45E-02,1.11E-01,3.45E-02,1.11E-01,3.45E-02,1.11E-01
51.69,-8.48E-02,1.01E-01,-8.48E-02,1.01E-01,-8.48E-02,1.01E-01
51.7,-4.78E-02,3.88E-02,-4.78E-02,3.88E-02,-4.78E-02,3.88E-02
51.71,4.24E-02,-2.11E-02,4.24E-02,-2.11E-02,4.24E-02,-2.11E-02
51.72,4.54E-02,9.57E-03,4.54E-02,9.57E-03,4.54E-02,9.57E-03
51.73,9.45E-03,2.49E-02,9.45E-03,2.49E-02,9.45E-03,2.49E-02
51.74,2.44E-02,6.87E-02,2.44E-02,6.87E-02,2.44E-02,6.87E-02
51.75,5.17E-02,6.01E-02,5.17E-02,6.01E-02,5.17E-02,6.01E-02
51.76,3.79E-02,9.49E-02,3.79E-02,9.49E-02,3.79E-02,9.49E-02
51.77,-1.90E-02,3.99E-02,-1.90E-02,3.99E-02,-1.90E-02,3.99E-02
51.78,1.73E-02,-2.71E-02,1.73E-02,-2.71E-02,1.73E-02,-2.71E-02
51.79,9.59E-02,-7.65E-03,9.59E-02,-7.65E-03,9.59E-02,-7.65E-03
51.8,-2.98E-02,3.91E-02,-2.98E-02,3.91E-02,-2.98E-02,3.91E-02
51.81,-5.60E-02,1.04E-01,-5.60E-02,1.04E-01,-5.60E-02,1.04E-01
51.82,2.85E-02,1.15E-01,2.85E-02,1.15E-01,2.85E-02,1.15E-01
51.83,1.15E-01,4.74E-02,1.15E-01,4.74E-02,1.15E-01,4.74E-02
51.84,5.89E-02,4.66E-02,5.89E-02,4.66E-02,5.89E-02,4.66E-02
51.85,-2.65E-02,8.82E-03,-2.65E-02,8.82E-03,-2.65E-02,8.82E-03
51.86,-1.41E-02,-4.51E-02,-1.41E-02,-4.51E-02,-1.41E-02,-4.51E-02
51.87,2.70E-02,3.31E-02,2.70E-02,3.31E-02,2.70E-02,3.31E-02
51.88,4.13E-02,8.33E-02,4.13E-02,8.33E-02,4.13E-02,8.33E-02
51.89,-1.04E-02,9.38E-02,-1.04E-02,9.38E-02,-1.04E-02,9.38E-02
51.9,9.45E-03,7.81E-02,9.45E-03,7.81E-02,9.45E-03,7.81E-02
51.91,1.21E-02,4.70E-03,1.21E-02,4.70E-03,1.21E-02,4.70E-03
51.92,9.44E-02,-1.28E-03,9.44E-02,-1.28E-03,9.44E-02,-1.28E-03
51.93,4.54E-02,5.00E-02,4.54E-02,5.00E-02,4.54E-02,5.00E-02
51.94,-2.95E-02,3.80E-02,-2.95E-02,3.80E-02,-2.95E-02,3.80E-02
51.95,-3.47E-02,4.29E-02,-3.47E-02,4.29E-02,-3.47E-02,4.29E-02
51.96,-2.12E-02,1.03E-01,-2.12E-02,1.03E-01,-2.12E-02,1.03E-01
51.97,9.25E-02,5.08E-03,9.25E-02,5.08E-03,9.25E-02,5.08E-03
51.98,1.08E-01,2.49E-02,1.08E-01,2.49E-02,1.08E-01,2.49E-02
51.99,-4.77E-03,4.66E-02,-4.77E-03,4.66E-02,-4.77E-03,4.66E-02
52,-6.50E-04,2.72E-02,-6.50E-04,2.72E-02,-6.50E-04,2.72E-02
52.01,3.98E-02,5.15E-02,3.98E-02,5.15E-02,3.98E-02,5.15E-02
52.02,-5.87E-02,1.05E-01,-5.87E-02,1.05E-01,-5.87E-02,1.05E-01
52.03,-3.21E-02,8.55E-02,-3.21E-02,8.55E-02,-3.21E-02,8.55E-02
